32	<- Number of trains;
trainID	trainSpeed	trainType	trainRoute
0	30	0	0	1	2	3	4	5	6	7	8	9	SPLIT	0	0	180	360	180	180	0	0	180	0	
1	30	1	9	8	7	6	5	4	3	2	1	0	SPLIT	0	360	360	0	0	360	360	180	0	0	
2	30	0	0	1	2	3	4	5	6	7	8	9	SPLIT	0	180	0	180	180	360	360	180	0	0	
3	50	1	9	8	7	6	5	4	3	2	1	0	SPLIT	0	180	360	0	180	360	360	0	0	0	
4	30	0	0	1	2	3	4	5	6	7	8	9	SPLIT	0	0	360	180	360	360	0	0	360	0	
5	50	1	9	8	7	6	5	4	3	2	1	0	SPLIT	0	180	180	360	180	360	360	360	360	0	
6	30	0	0	1	2	3	4	5	6	7	8	9	SPLIT	0	0	180	0	360	360	360	360	360	0	
7	30	1	9	8	7	6	5	4	3	2	1	0	SPLIT	0	360	360	180	360	360	0	360	360	0	
8	30	0	0	1	2	3	4	5	6	7	8	9	SPLIT	0	180	0	360	360	0	360	180	360	0	
9	30	1	9	8	7	6	5	4	3	2	1	0	SPLIT	0	0	180	0	360	360	360	180	180	0	
10	30	0	0	1	2	3	4	5	6	7	8	9	SPLIT	0	0	0	360	360	0	360	360	180	0	
11	30	1	9	8	7	6	5	4	3	2	1	0	SPLIT	0	360	0	0	0	0	0	360	180	0	
12	50	0	0	1	2	3	4	5	6	7	8	9	SPLIT	0	0	360	180	360	0	360	180	0	0	
13	30	1	9	8	7	6	5	4	3	2	1	0	SPLIT	0	360	360	360	0	0	360	180	0	0	
14	50	0	0	1	2	3	4	5	6	7	8	9	SPLIT	0	360	0	0	180	0	0	180	0	0	
15	30	1	9	8	7	6	5	4	3	2	1	0	SPLIT	0	360	360	360	180	0	0	0	0	0	
16	50	0	0	1	2	3	4	5	6	7	8	9	SPLIT	0	0	0	0	0	180	360	180	360	0	
17	50	1	9	8	7	6	5	4	3	2	1	0	SPLIT	0	360	180	180	180	0	360	180	360	0	
18	30	0	0	1	2	3	4	5	6	7	8	9	SPLIT	0	180	180	360	180	0	0	180	360	0	
19	30	1	9	8	7	6	5	4	3	2	1	0	SPLIT	0	180	0	180	180	180	360	0	360	0	
20	30	0	0	1	2	3	4	5	6	7	8	9	SPLIT	0	180	180	360	360	180	0	0	360	0	
21	30	1	9	8	7	6	5	4	3	2	1	0	SPLIT	0	360	360	0	180	180	360	360	180	0	
22	30	0	0	1	2	3	4	5	6	7	8	9	SPLIT	0	180	0	180	360	180	0	360	180	0	
23	50	1	9	8	7	6	5	4	3	2	1	0	SPLIT	0	180	360	0	360	180	360	180	180	0	
24	30	0	0	1	2	3	4	5	6	7	8	9	SPLIT	0	0	0	180	360	180	0	180	180	0	
25	30	1	9	8	7	6	5	4	3	2	1	0	SPLIT	0	180	180	360	360	180	360	360	0	0	
26	30	0	0	1	2	3	4	5	6	7	8	9	SPLIT	0	180	360	0	360	180	360	360	0	0	
27	30	1	9	8	7	6	5	4	3	2	1	0	SPLIT	0	0	360	180	0	180	0	360	0	0	
28	30	0	0	1	2	3	4	5	6	7	8	9	SPLIT	0	0	180	0	0	360	0	180	0	0	
29	30	1	9	8	7	6	5	4	3	2	1	0	SPLIT	0	180	0	180	360	360	360	0	360	0	
30	50	0	0	1	2	3	4	5	6	7	8	9	SPLIT	0	0	0	360	0	360	360	0	360	0	
31	30	1	9	8	7	6	5	4	3	2	1	0	SPLIT	0	360	180	0	180	360	0	0	360	0	
